16 put user2382277743992889674
15 scan user1819811792909659102 74
18 scan user4848666264759265962 84
19 scan user2407591197499293132 89
18 scan user7022064605590954444 81
15 scan user2217469535446740087 20
18 scan user1126840869424478205 31
15 scan user9067840319495346215 45
18 scan user8908722737913472834 4
15 scan user132065790651460387 68
14 scan user8000767465472633621 21
14 scan user7675339992564595272 58
15 scan user1634860012644992922 28
17 scan user6578164663877642027 73
15 scan user6883300155822570415 80
14 scan user1561231855150359678 53
14 scan user849895437741233080 9
18 scan user4039287450683782401 7
14 scan user297515682978696723 64
18 scan user4630973262335790219 58
15 scan user4436022471544801162 39
18 scan user6087739637072419730 69
15 scan user6176717562184213826 35
14 scan user6843047050270649172 18
14 scan user8565990040482301851 88
15 scan user3501973078395816886 30
18 scan user5331384600294917181 61
15 scan user973823065721831735 62
14 put user90682509725477562
18 scan user8145345872281750538 26
14 scan user3717551140673941720 100
15 scan user6178272541817424287 42
15 scan user5529796421470564237 43
14 scan user7604447959177675415 74
15 scan user6829911225888908353 47
15 scan user8054569518500596964 90
14 scan user8467415973588705473 56
14 scan user3356068252640274976 19
14 put user6792150030413716855
15 scan user5976657220810712222 68
14 scan user6994356673271136164 64
15 scan user8204425429179688806 9
14 scan user1496095562876608893 62
15 scan user3791898741920094539 56
14 scan user2136116578335570768 86
15 scan user1322681448726208489 72
14 scan user3534012285568165382 51
15 scan user1407759321545901546 98
14 scan user1017356611430245740 2
14 scan user1244685863216122584 24
14 scan user10685897203396019 43
15 scan user2136116578335570768 46
14 scan user5398063226380338467 99
15 scan user7967384559532737309 41
14 scan user7836858471261163773 36
15 scan user7593288091520630649 87
14 scan user8504698931820702824 94
15 put user145836115518173032
19 scan user4322185822828415270 8
19 scan user5609707483556036192 79
15 scan user381247465559082690 40
19 scan user4206524846629528141 52
15 scan user2242919580902039127 31
19 scan user8884827672091384255 2
15 scan user2691041676158882138 22
19 scan user7522956018645851240 66
21 scan user174710367494138238 13
15 scan user2014541877011047002 97
21 scan user2682551246633903692 11
21 scan user7275341140667137184 91
19 scan user6394515795218018355 83
14 put user287551997089454117
14 scan user2056453757110603479 48
15 scan user5609707483556036192 29
15 scan user8653064306314407683 97
21 scan user2136116578335570768 56
14 scan user1261179059198946817 20
21 scan user2136116578335570768 1
21 scan user2996397874793411683 100
14 scan user7212041821697427596 95
15 put user6732706756576001550
14 scan user606865474469971394 15
21 scan user6676659398974051378 98
15 scan user2136116578335570768 53
14 scan user8936854038796535980 93
15 scan user4322185822828415270 59
21 scan user6954826018993392710 37
15 scan user6754585078510888768 36
14 scan user4584167139348904864 76
21 scan user2136116578335570768 56
15 scan user8313609648687133087 90
21 scan user2009786617544372980 79
14 scan user2136116578335570768 27
14 scan user2430920840283816226 8
14 scan user6560525648057395139 37
21 scan user4112387964780697254 6
21 scan user2136116578335570768 93
15 scan user2605824819918534225 12
15 scan user566002046475530198 54
21 scan user5878561391160309991 30
19 scan user5609707483556036192 37
21 scan user550263618881305811 72
19 scan user1121066127719496424 81
20 scan user5598349736968866265 45
21 scan user5625001426717392502 76
19 scan user3661611405154079608 91
20 scan user8296799270527248035 56
21 scan user8542094974660213272 93
20 scan user5633813830243787416 80
19 scan user5486894314074293396 86
21 scan user2136116578335570768 86
20 scan user3642199094482780376 44
21 scan user5609707483556036192 33
21 scan user7605794049416982505 53
16 scan user2051572767214876400 86
18 scan user5760973927922258602 16
17 scan user4848666264759265962 25
21 scan user6416320247881143583 92
17 scan user699415123102177312 94
16 scan user2981072570293488577 19
17 scan user7462561732847172678 62
21 scan user7710875554758682038 44
14 scan user2136116578335570768 72
21 scan user2826091455687686014 94
17 scan user3058859266409671111 34
14 scan user818749982378139286 65
17 scan user1435107563755463813 60
21 scan user6323631615828282809 99
14 put user930926420850985931
17 scan user8448178799500983542 3
17 scan user8938635187644772635 39
14 scan user3882913847206806718 21
17 scan user2841974329227990294 39
14 scan user2850755371415818412 97
21 scan user4887962895824798911 92
17 scan user4322185822828415270 99
14 scan user7902750967619418417 38
21 scan user7526164981002341286 31
21 scan user8340789937609232976 99
18 scan user1070719642550766043 93
14 scan user87638493133791680 44
14 scan user7789462462119475187 50
18 scan user6379784204040561767 83
14 put user5715387494044557892
14 scan user5101049048026194000 49
14 scan user4036160211596238656 90
14 scan user2136116578335570768 12
14 put user6736996424621021385
14 scan user3042139901211820684 79
20 scan user5101049048026194000 4
19 scan user3953661434647646682 31
18 scan user3994222432683540420 22
20 scan user7911905016440111896 51
18 scan user6348742407461042558 81
19 scan user608451815441748651 58
15 scan user8333895274879970299 5
19 put user6441034525539655486
20 scan user7043333560859176970 95
18 scan user1484336519371672572 29
18 scan user1553884853991044613 14
18 scan user8207660290349320611 8
18 scan user3882661779178638765 39
20 scan user226071543076820729 25
18 put user6299318643968374401
20 scan user6362034495084561056 44
18 put user5501111514845633392
18 scan user8141094748871412422 76
20 scan user3322798431307891761 51
20 scan user5824021178863800237 74
18 scan user5275871304391965698 84
20 scan user4827568610026120349 80
18 scan user4848666264759265962 33
21 scan user380492697170482844 91
17 scan user8565990040482301851 57
18 scan user4877249904072381496 2
18 scan user3687516180511190310 35
17 scan user1577779919813133192 26
20 scan user5609707483556036192 41
18 scan user6501881149768386436 99
17 scan user2787938252987816446 37
20 scan user4900384738980445192 3
21 scan user2166560698294109984 97
20 scan user4179844866596100871 71
17 scan user462405614793792611 54
16 scan user8766163466463316552 46
18 scan user4218329469121325419 26
20 scan user3892481019121801478 82
16 scan user3019030965116898747 77
21 scan user4347044546433007066 78
18 scan user7916922598284734557 28
14 scan user6977272155437604687 41
19 scan user4206524846629528141 97
14 scan user5190949694814050320 15
19 scan user8433504468475235509 58
14 scan user6455112742890340626 24
14 scan user6422208074193638461 10
14 scan user5609707483556036192 38
19 scan user5766553861750780985 14
14 scan user571808149519078775 13
19 scan user1221964151402360169 27
14 scan user3096255309249181559 72
19 scan user1561823177001066922 96
14 scan user176161688343774114 83
19 scan user965556413940120209 47
19 put user6244165038175678931
15 scan user3353691818642817602 50
19 scan user1341697916124329263 59
14 scan user4630973262335790219 8
17 scan user6975032313389042895 55
17 scan user7737219352023235780 54
19 scan user7164014510374446034 61
15 scan user3699323194474746862 84
17 scan user9153540204803243924 88
19 put user6358761917806089706
19 scan user2136116578335570768 100
15 scan user4008483640614987172 90
17 scan user6972026012906196558 48
19 scan user1797843893708641272 44
17 scan user2136116578335570768 92
15 scan user3172340052183464277 33
19 scan user2136116578335570768 63
19 scan user6011601461154091744 51
17 scan user7000041837709987333 26
20 scan user4844426958644625632 99
14 scan user2011466499080794324 6
21 scan user3436108872322463275 34
16 scan user908847828514214278 71
18 scan user2127258604703151998 94
21 scan user5478308079762924676 35
20 scan user3244425875866427020 44
16 scan user6675873269246884736 22
21 scan user3183587105634880381 22
16 scan user4756145585993867566 23
20 put user6286201820178446291
18 scan user2605824819918534225 60
21 scan user6426447380308278791 1
21 scan user197593134374033981 16
14 scan user9038857774736223561 78
21 scan user1573201359875953571 8
18 scan user1095729166871710481 93
21 scan user4806016225391163074 99
14 scan user6883242895670861860 20
14 scan user3650372205699847815 19
18 scan user8494845939067214041 65
21 scan user6963683992625811480 38
14 scan user2120787310537134187 38
21 scan user3670657831892685027 53
14 scan user5309953154264657314 36
18 scan user3011658065144441923 29
14 scan user4926671276093290379 49
21 scan user3558467311902394409 15
21 scan user2136116578335570768 93
14 scan user5393124976332902833 71
21 scan user2913833983695926843 11
21 scan user7193628493445711852 8
21 scan user3421261805065734316 40
14 put user6303608312013394236
14 scan user7154439484462266963 35
19 scan user352250703151665875 55
17 scan user7397142011206687144 21
17 scan user329781059366071413 50
19 scan user2136116578335570768 59
17 scan user5701360309325321645 38
19 scan user3377386614063021746 11
19 scan user8071767120941641538 8
19 scan user2756040420707882080 66
17 scan user2578954814952166105 98
19 scan user8242123901977746712 11
19 scan user808704573219950379 23
17 put user2323488799757801078
19 scan user5505519730023591361 37
17 scan user5221729997541463064 78
19 scan user2136116578335570768 23
19 scan user2136116578335570768 51
19 scan user5190836610206537223 100
17 scan user4233986173446603505 89
19 scan user581935281946213983 79
17 scan user3670657831892685027 42
17 scan user8381821318891136550 92
19 scan user4095668599582846827 80
17 scan user3791898741920094539 15
17 scan user1484791249273484234 13
19 scan user8035856151762093036 22
21 put user205279389355888337
18 scan user1341697916124329263 71
15 scan user5609707483556036192 90
21 scan user8632832113105615739 59
14 scan user4848666264759265962 1
14 scan user8572245410902237053 52
18 scan user1837479778596713512 42
16 scan user7939448066526133561 94
14 scan user406245172584329342 74
21 scan user6236778056685778134 74
18 scan user5101049048026194000 6
18 scan user2951150694738250264 61
19 scan user7424492644888008685 43
20 scan user4745929832076457007 99
18 scan user2169795559463741789 26
18 scan user1244654501877555788 45
19 scan user263207663890978913 100
18 scan user1958355535988441974 38
18 scan user1057886248127572682 32
18 scan user7338415789648732140 23
19 scan user8247490983113852249 95
18 scan user8214778730821850208 96
15 scan user7781037282874239795 46
15 scan user2473565417126494077 69
18 scan user5151647601223092334 61
21 scan user5101049048026194000 68
17 scan user1365787789822877240 1
14 scan user348316898049238766 88
15 scan user2754644924314050746 80
17 scan user5513472134551057643 56
18 scan user8940767407611246367 63
15 put user2181772918186519993
17 scan user2652934872090878600 55
18 scan user2136116578335570768 49
14 scan user5219754040816767011 24
15 scan user1682609357126664772 92
18 scan user2136116578335570768 79
14 scan user4454504877243923247 33
17 scan user2092989800951185295 80
18 scan user6250505202918226197 62
14 scan user185063669136299640 100
16 scan user3395692320232649430 24
16 scan user4127417243006870 66
17 scan user3019028573645139473 77
18 scan user8940767407611246367 87
14 scan user2779012764853908435 5
14 scan user5550723731444488198 34
17 scan user8846984753347246456 68
19 scan user5360641284727686260 87
18 scan user8834558127248081627 68
20 scan user5537729281955161509 41
17 scan user797686080455319743 86
20 scan user835276931171289589 23
18 scan user5101049048026194000 56
19 scan user4590890501543090628 52
20 scan user6901018503440004330 76
18 scan user2012302034962485210 12
17 scan user11978554458657841 8
18 scan user5674035574457141863 80
17 put user8828086833082063816
14 scan user3437786362387125345 9
20 scan user4322185822828415270 68
14 scan user2136116578335570768 68
14 scan user3791898741920094539 75
18 scan user8841404819518724073 11
21 scan user3200776854078740644 2
21 scan user3022902727124098753 79
20 scan user1131560804254071956 41
20 scan user6604400839060107709 13
21 scan user1555197191420025633 38
