28 put user2382277743992889674
19 scan user5465917597945845191 53
15 scan user7737219352023235780 84
27 scan user4322185822828415270 96
28 scan user3642199094482780376 100
27 put user145836115518173032
20 scan user1291990723264926357 86
21 scan user1936924089958182107 38
28 scan user3814450108974635302 66
21 scan user1139491273266909954 20
27 scan user8407720631722822215 46
21 scan user100281042979039118 29
20 scan user4322185822828415270 42
28 scan user2136116578335570768 18
20 scan user7776295276399167572 59
21 scan user8274499971500875225 99
28 scan user5525636447153110934 48
16 scan user6360246991466051652 76
20 scan user6740675770223521267 41
28 scan user5513553857820003944 2
28 scan user1236721641392958516 61
21 scan user1446714307317135930 58
20 scan user7604561043785188512 56
16 scan user3964518872346143990 98
28 scan user38483406789344911 59
21 scan user2481829677436446329 64
20 scan user2556516532505138439 25
28 scan user3044781049058985971 58
20 scan user9171289913759244635 19
16 scan user8048211308942092250 2
21 scan user3349896996961045349 9
16 scan user3100610091443094260 88
28 scan user7329934785947692206 75
21 scan user7117565686026057418 88
28 scan user4416628205689459378 12
16 scan user4409142221109489457 83
21 scan user1649000281971742266 5
21 scan user6784358544821533713 42
26 scan user4636892449986851893 41
21 scan user1909907247573974820 71
26 scan user7439897281185118818 100
16 scan user7050170007660875831 86
27 scan user6378551198408767774 72
18 scan user7687033921920638727 88
21 scan user948666703983048130 90
26 scan user509402582358623889 86
28 scan user214685506204749769 85
25 scan user2345398483031255092 100
16 scan user1390146204538796417 47
29 scan user1532340323353271649 6
28 scan user7168392799909741220 95
20 scan user5413436501338881804 64
24 scan user4531058567728311788 25
29 put user287551997089454117
24 scan user97205665048786440 77
14 scan user1924972630048545662 20
16 scan user2519785680788097225 25
29 scan user4322185822828415270 69
16 scan user846776052650873646 84
29 scan user1258355749296862092 61
24 scan user8494845939067214041 2
24 scan user3360528265444516463 32
17 scan user4911298001134747042 20
24 scan user3040015535242531263 73
16 scan user2211776517010704607 45
17 scan user950012794222355220 28
17 scan user1127239774870485325 41
24 scan user7397142011206687144 19
17 scan user6109032099682024741 20
25 put user930926420850985931
26 scan user8267915592727344317 84
21 scan user3146214570136752418 67
22 scan user6041714181287275980 33
16 put user5715387494044557892
29 put user6732706756576001550
14 scan user7861889931096736495 43
26 scan user1913139717271847351 34
19 scan user1632701893865377431 66
15 scan user8763284332105427285 84
14 scan user644934562429135387 1
18 scan user7860323134167828248 98
14 scan user7402835029642722624 13
14 scan user1896728244557969419 58
19 scan user6178272541817424287 14
26 scan user3599684075236818869 25
15 scan user4711684535665872789 52
18 scan user8768977350541462765 73
14 scan user8692926360417506117 59
26 scan user6103259749448802234 95
15 scan user2826122817026252810 73
18 scan user132065790651460387 2
18 scan user5613828242537738388 42
14 scan user7384083946795379151 82
18 scan user1595791942266245441 90
26 scan user6790277732472595387 28
15 scan user7022064605590954444 8
15 scan user6927282968907371045 25
26 scan user4305774350114537338 14
15 scan user7426386878343758437 71
26 scan user159190255117755734 35
18 scan user6103259749448802234 70
14 scan user703908888716744869 31
18 scan user5609707483556036192 77
26 scan user7022064605590954444 80
14 scan user174789699291325265 33
15 scan user5894347789213154609 42
18 scan user8106968891838614050 81
14 scan user1380400833867395694 54
15 scan user5609707483556036192 64
26 scan user2136116578335570768 90
15 scan user3096255309249181559 34
14 scan user2806250313927716879 66
18 scan user1426295160229068899 68
26 scan user3266312051798498549 90
15 scan user2136116578335570768 91
14 scan user7598454902254851751 33
18 scan user6415695173220110269 89
15 scan user6447878826338538658 51
14 scan user8179636611548345525 47
26 scan user1880795009087285634 30
15 scan user3806529065785735816 21
18 scan user4492874003689875424 34
14 scan user369075298959845088 48
15 scan user8638225093054863035 53
26 put user6736996424621021385
18 scan user5738838075433778394 33
26 scan user2136116578335570768 30
14 scan user6797648240973292937 9
15 scan user7967384559532737309 34
26 scan user577193275471141760 14
18 scan user1713949620366217964 14
14 scan user2640913506207993640 87
26 scan user7853101034911724066 28
18 scan user6178272541817424287 71
15 scan user2136116578335570768 71
26 scan user5130663031097459818 22
15 scan user4322185822828415270 19
15 scan user2887190147944584917 67
18 scan user8302857441598964565 36
14 scan user243569184004653487 75
26 scan user3642199094482780376 25
26 scan user4286424091419302310 83
18 scan user2849118668513661650 4
29 put user6441034525539655486
23 scan user7395128338373151546 37
29 scan user5764212752390403882 70
15 scan user493356262280427007 47
23 scan user8999287003997044187 81
20 scan user121234251766104838 100
15 scan user2136116578335570768 89
29 scan user7774591887521363743 27
15 scan user5966077749953524626 79
29 scan user1341437994098976999 30
23 scan user6355074718206405513 21
29 scan user5085562688460137566 39
23 scan user6302839462107350417 42
20 scan user4822240744225765919 76
21 scan user7092591486342193251 84
22 scan user8208415058737920457 46
25 scan user7532336236681570913 20
16 scan user7902750967619418417 4
20 scan user3139491207942566654 57
22 scan user3942275397775575722 17
22 scan user7182016287358614698 38
17 scan user5557228778420832079 1
24 scan user7235744471114816051 69
17 scan user7188269266306790626 5
17 scan user7302617905076696735 18
17 scan user4848666264759265962 64
17 scan user4466671065546161 30
17 scan user6993262651059997027 25
18 scan user8025993733184665741 41
17 scan user6988850608714375771 49
23 scan user3642199094482780376 50
23 scan user2605824819918534225 42
23 scan user4209531147112374478 94
23 scan user1808896139283597978 91
23 scan user7086479882286431453 16
23 put user6299318643968374401
23 scan user482385739974416602 86
29 scan user1555197191420025633 56
23 scan user7022064605590954444 89
29 scan user6279948841230270363 71
23 scan user1891628939444400457 71
27 scan user6299066575940206448 60
27 scan user3599432007208650916 44
18 scan user5989610054611691429 29
27 scan user3642199094482780376 54
18 scan user352550741638454059 18
14 scan user1358075636027881125 29
25 scan user1746911549214628684 38
18 scan user8181398216353713170 16
18 scan user550150534273792714 13
25 scan user7383996761001007813 70
18 scan user2136116578335570768 32
18 scan user7020695008010264869 86
25 put user5501111514845633392
25 scan user550150534273792714 51
17 scan user8428679303035312972 8
25 scan user482498824581929699 89
28 scan user667039053579048799 94
17 scan user4848666264759265962 62
25 scan user8093619544063386997 59
17 scan user212779455453302231 94
28 scan user1864725181667706267 60
25 scan user6883494963699029813 1
16 scan user5412215313002785597 48
27 scan user4919471112351814481 80
17 scan user780128787904019156 34
29 scan user3542276545878117634 29
17 scan user7022064605590954444 59
29 scan user5695246313797800573 68
27 scan user2136116578335570768 96
21 put user6244165038175678931
17 scan user465527391355911319 73
27 scan user3948754545938777844 59
29 put user6358761917806089706
16 scan user7290301292531379240 9
29 scan user109822316080892119 8
16 scan user8463369083878765267 15
17 scan user1979786982018701841 32
29 scan user5101049048026194000 25
28 scan user6688019537032980579 33
16 scan user8384105168099805098 59
29 scan user3393017419575158073 76
17 scan user6103259749448802234 80
28 scan user2136116578335570768 100
16 scan user2957621988904268075 34
17 scan user6720837019935311406 88
28 scan user8160492978025267681 20
16 scan user3013921414534386200 39
22 scan user7685752945830224503 93
14 scan user8735203393152743644 74
27 scan user7397142011206687144 7
27 scan user4173342211091516264 60
16 scan user2277643114555817492 26
16 scan user5266556200505138891 85
28 scan user8272192614950824192 17
22 scan user2136116578335570768 75
28 scan user4534850997938324767 38
23 scan user7820585981967940697 80
22 scan user2299521436490704710 53
25 scan user411134016477240732 23
28 scan user4220362685997730027 28
25 scan user4007697510887820530 88
28 scan user2136116578335570768 26
22 scan user5609707483556036192 33
23 scan user8714276083178819683 84
28 scan user902173872474552758 5
22 scan user994586929157863094 98
28 scan user1192602236359262304 1
28 scan user6069511690873224872 44
25 scan user2136116578335570768 46
22 scan user7930692923151447202 44
23 scan user1305684116687048350 9
25 scan user4393185478297423187 77
23 scan user2127258604703151998 69
27 scan user4322185822828415270 42
22 put user6286201820178446291
23 scan user1852074777825274518 73
27 scan user3002478117510606685 64
22 scan user1678143881796998248 64
25 scan user5576245245818952853 98
27 scan user8000541296257607427 84
22 scan user598046716173303731 16
22 scan user7846143649505327797 59
25 scan user9196968519901329143 49
27 scan user1554337192421097001 5
27 scan user3905326230840692625 80
25 scan user7694690251259830300 9
22 scan user863292755975080364 86
25 scan user1045493374838733923 66
27 scan user6178272541817424287 83
22 put user6303608312013394236
25 scan user6759019192501988496 62
22 scan user7812653121483343425 7
27 scan user5609707483556036192 4
27 scan user5914780252823830988 22
22 scan user1364554784191083247 19
25 scan user1052558382327218252 68
27 scan user2136116578335570768 20
27 scan user1381526217417101627 35
25 scan user577534920765440325 91
24 scan user4244228781953011084 82
25 scan user1329525749525091661 31
24 scan user2136116578335570768 33
24 put user205279389355888337
25 put user2323488799757801078
24 scan user4322185822828415270 87
25 scan user566009900472714509 16
14 scan user3642199094482780376 1
25 scan user1407872406153414643 49
22 scan user3642199094482780376 77
16 scan user5101049048026194000 58
23 scan user1318668311826594353 6
22 scan user5140182232553834347 17
16 scan user204298451752262297 6
28 scan user5233594271656728171 44
22 scan user9116370331178759670 94
16 scan user2646385817954427963 56
28 scan user2456820153115501891 2
28 scan user3228461279057176439 41
24 scan user5525636447153110934 78
29 put user2181772918186519993
29 scan user6785249905159029141 69
27 scan user2838205406359359800 76
14 scan user4420307551291959260 57
21 scan user9057201197014690790 98
20 scan user8622145020166340083 2
16 scan user3642199094482780376 11
28 scan user2157409040945175779 54
16 scan user6103259749448802234 78
14 scan user6762619206307301351 84
24 scan user4272170737485039869 63
28 scan user677392355221210201 88
16 scan user2770853735154284969 73
14 scan user4195138809757457181 11
24 scan user4772086675461735662 70
14 scan user7104319168508562776 90
28 scan user4876942011588409001 61
16 scan user9191609292762407917 81
24 scan user567008882892297997 42
28 scan user3887828589912859867 74
14 scan user7412238755019824782 34
16 scan user5734483293239865693 25
24 scan user325652446387184906 21
24 scan user6559187411815272360 36
16 scan user1187161285951394777 62
23 scan user4074344775634675020 34
28 scan user3712972580736762099 84
15 scan user8312350744242197335 73
23 scan user8176935812077712409 6
23 scan user6093432655508455210 82
21 scan user7115258329476006385 17
28 scan user5012210106335054760 60
21 scan user5609707483556036192 53
15 scan user2369295940325102945 15
21 scan user8314721715714229672 7
15 scan user4848666264759265962 70
23 scan user6178272541817424287 12
21 scan user7400374480904559675 16
28 scan user7959233383830298154 93
23 scan user2234440968672758467 40
21 put user8828086833082063816
15 scan user4322185822828415270 55
19 scan user3897369863014712868 65
19 scan user5101049048026194000 42
15 scan user7597968811014473293 56
19 scan user2136116578335570768 96
19 scan user8609055594416465294 65
15 scan user1096068420694249772 94
23 scan user1829328602894274357 18
23 scan user2017522278680751580 7
23 put user3816876904902472181
